sedol,fqenddt,next_trading_date
B39KMF,2015-12-31,2016-03-02
B39KMF,2016-03-31,2016-05-16
B39KMF,2018-03-31,2018-05-11
B39KMF,2018-06-30,2018-09-17
B39KMF,2018-12-31,2019-03-04
B39KMF,2019-03-31,2019-05-15
B3B20H,2018-06-30,2018-08-10
B3B24G,2018-12-31,2019-03-22
B3B8D0,2012-12-31,2013-02-15
B3B8D0,2013-12-31,2014-02-21
B3B8D0,2014-03-31,2014-04-25
B3B8D0,2014-06-30,2014-07-31
B3B8D0,2017-03-31,2017-05-11
B3B8D0,2017-12-31,2018-03-02
B3B8D0,2018-03-31,2018-05-18
B3B8D0,2018-06-30,2018-07-27
B3B8D0,2018-09-30,2018-10-31
B3B8D0,2019-03-31,2019-04-29
B3B8D0,2019-09-30,2019-11-01
B3BWWB,2012-06-30,2012-09-19
B3DGH8,2013-09-30,2013-11-27
B3DGH8,2014-03-31,2014-05-29
B3DGH8,2014-09-30,2014-11-26
B3DGH8,2015-03-31,2015-05-28
B3DGH8,2018-03-31,2018-05-31
B3DGH8,2018-09-30,2018-11-28
B3DGH8,2019-03-31,2019-05-31
B3DGH8,2019-09-30,2019-11-27
B3F97B,2015-12-31,2016-03-10
B3F97B,2016-03-31,2016-05-06
B3F97B,2016-06-30,2016-08-10
B3F97B,2016-12-31,2017-03-15
B3F97B,2017-03-31,2017-05-10
B3FLWH,2012-06-30,2012-07-27
B3FLWH,2012-12-31,2013-02-28
B3FLWH,2013-06-30,2013-07-26
B3FLWH,2015-06-30,2015-07-31
B3FLWH,2015-12-31,2016-02-26
B3FLWH,2016-06-30,2016-07-29
B3FLWH,2016-12-31,2017-03-01
B3FLWH,2017-06-30,2017-07-28
B3FLWH,2018-06-30,2018-07-27
B3FLWH,2018-12-31,2019-03-11
B3FLWH,2019-06-30,2019-07-26
B3K5QQ,2014-12-31,2015-02-16
B3K5QQ,2015-03-31,2015-04-24
B3K5QQ,2017-06-30,2017-07-14
B3K5QQ,2017-09-30,2017-10-26
B3K5QQ,2018-03-31,2018-04-25
B3K7KL,2017-12-31,2018-01-31
B3K7KL,2018-03-31,2018-05-04
B3K7KL,2018-06-30,2018-07-26
B3K7KL,2018-09-30,2018-11-05
B3K7KL,2018-12-31,2019-01-31
B3K7KL,2019-03-31,2019-04-26
B3K7KL,2019-06-30,2019-07-26
B3K7KL,2019-09-30,2019-11-04
B3MBS7,2012-08-31,2012-09-19
B3MBS7,2012-11-30,2013-02-08
B3MBS7,2013-02-28,2013-03-15
B3MBS7,2013-05-31,2013-07-03
B3MBS7,2013-08-31,2013-09-13
B3MBS7,2013-11-30,2014-02-05
B3MBS7,2014-02-28,2014-07-03
B3MBS7,2014-05-31,2014-07-03
B3MBS7,2014-08-31,2014-09-12
B3MBS7,2014-11-30,2015-02-04
B3MBS7,2015-02-28,2015-07-01
B3MBS7,2015-05-31,2015-07-01
B3MBS7,2015-08-31,2016-02-03
B3MBS7,2015-11-30,2016-02-03
B3MBS7,2016-02-29,2016-03-16
B3MBS7,2016-05-31,2016-06-29
B3MBS7,2016-08-31,2016-09-14
B3MBS7,2016-11-30,2017-02-01
B3MBS7,2017-02-28,2017-07-07
B3MBS7,2017-05-31,2017-07-07
B3MBS7,2017-08-31,2017-09-20
B3MBS7,2017-11-30,2018-02-07
B3MBS7,2018-02-28,2018-07-11
B3MBS7,2018-05-31,2018-07-11
B3MBS7,2018-08-31,2019-02-06
B3MBS7,2018-11-30,2019-02-06
B3MBS7,2019-02-28,2019-07-10
B3MBS7,2019-05-31,2019-07-10
B3MBS7,2019-08-31,2020-02-12
B3MBS7,2019-11-30,2020-02-12
B3MSM2,2012-09-30,2012-11-09
B3MSM2,2012-12-31,2013-02-28
B3MSM2,2013-03-31,2013-05-10
B3MSM2,2013-09-30,2013-11-08
B3MSM2,2014-03-31,2014-05-09
B3MSM2,2014-06-30,2014-08-04
B3MSM2,2015-06-30,2015-08-03
B3MSM2,2015-12-31,2016-02-29
B3MSM2,2016-06-30,2016-08-01
B3MSM2,2016-09-30,2016-11-07
B3MSM2,2016-12-31,2017-02-27
B3MSM2,2017-03-31,2017-05-08
B3MSM2,2017-09-30,2017-11-06
B3MSM2,2018-03-31,2018-05-07
B3MSM2,2018-06-30,2018-07-30
B3MSM2,2018-09-30,2018-11-08
B3MSM2,2018-12-31,2019-03-01
B3MSM2,2019-03-31,2019-05-09
B3MSM2,2019-06-30,2019-08-01
B3P918,2014-06-30,2014-07-31
B3Q74M,2017-03-31,2017-09-20
B3Q74M,2018-12-31,2019-03-27
B3S3S5,2015-12-31,2016-02-24
B3S3S5,2016-03-31,2016-04-29
B3S3S5,2016-06-30,2016-08-12
B3S3S5,2016-09-30,2016-11-11
B3S3S5,2017-03-31,2017-05-12
B3S3S5,2017-06-30,2017-08-11
B3S3S5,2017-09-30,2017-11-13
B3S3S5,2018-03-31,2018-05-16
B3S3S5,2018-06-30,2018-08-10
B3S3S5,2018-09-30,2018-11-14
B3S3S5,2019-06-30,2019-08-09
B3X8WQ,2014-06-30,2014-08-25
B3X8WQ,2019-03-31,2019-04-19
B40JTQ,2019-03-31,2019-05-10
B40JTQ,2019-06-30,2019-08-09
B40SF8,2015-06-30,2015-08-06
B40SF8,2017-06-30,2017-08-03
B41H73,2015-04-30,2015-07-01
B41H73,2015-10-31,2015-12-02
B41H73,2017-04-30,2017-06-28
B41H73,2017-10-31,2017-12-06
B41H73,2018-04-30,2018-06-27
B41H73,2018-10-31,2018-12-05
B41H73,2019-04-30,2019-06-26
B41H73,2019-10-31,2019-12-02
B43G05,2014-06-30,2014-08-22
B43G05,2014-12-31,2015-02-27
B43G05,2015-06-30,2015-08-21
B43G05,2015-12-31,2016-02-26
B43G05,2016-06-30,2016-08-19
B43G05,2016-12-31,2017-03-10
B43G05,2017-06-30,2017-08-25
B43G05,2017-12-31,2018-03-09
B43G05,2018-06-30,2018-08-24
B43G05,2018-12-31,2019-03-08
B43G05,2019-06-30,2019-08-23
B43G05,2019-12-31,2020-03-06
B43XG3,2015-06-30,2015-07-22
B43XG3,2015-12-31,2016-03-18
B43XG3,2016-06-30,2016-07-22
B44XTX,2012-09-30,2012-11-07
B44XTX,2012-12-31,2013-02-27
B44XTX,2013-03-31,2013-05-15
B44XTX,2013-06-30,2013-08-14
B44XTX,2013-09-30,2013-11-13
B44XTX,2013-12-31,2014-02-19
B44XTX,2014-06-30,2014-08-13
B44XTX,2015-09-30,2015-11-11
B44XTX,2016-06-30,2016-08-10
B44XTX,2016-09-30,2016-11-02
B44XTX,2016-12-31,2017-02-08
B44XTX,2017-03-31,2017-05-10
B44XTX,2017-06-30,2017-08-09
B44XTX,2017-09-30,2017-11-08
B44XTX,2017-12-31,2018-02-07
B44XTX,2018-03-31,2018-05-16
B44XTX,2018-06-30,2018-08-10
B44XTX,2018-09-30,2018-11-07
B44XTX,2018-12-31,2019-02-06
B44XTX,2019-03-31,2019-05-08
B44XTX,2019-06-30,2019-08-21
B44XTX,2019-09-30,2019-11-06
B44XTX,2019-12-31,2020-02-05
B45C9X,2013-04-30,2013-06-19
B45C9X,2013-10-31,2014-01-24
B45C9X,2014-04-30,2014-06-25
B45C9X,2016-04-30,2016-06-22
B45C9X,2016-10-31,2017-01-20
B4K969,2012-09-30,2012-11-09
B4K969,2012-12-31,2013-02-15
B4K969,2013-03-31,2013-04-25
B4K969,2013-06-30,2013-08-16
B4K969,2013-09-30,2013-11-08
B4K969,2013-12-31,2014-05-01
B4K969,2014-03-31,2014-05-29
B4K969,2014-06-30,2014-10-01
B4K969,2014-09-30,2015-05-01
B4L849,2018-12-31,2019-03-14
B4L849,2019-06-30,2019-07-26
B4L849,2019-12-31,
B4NJ49,2012-06-30,2012-09-04
B4NJ49,2012-12-31,2013-03-06
B4NJ49,2013-06-30,2013-09-25
B4NJ49,2013-12-31,2014-04-03
B4QMVR,2014-12-31,2015-06-11
B4QMVR,2015-03-31,2015-06-11
B4QMVR,2015-06-30,2015-11-12
B4QMVR,2015-09-30,2015-11-12
B4QMVR,2015-12-31,2016-06-10
B4QMVR,2016-03-31,2016-06-10
B4QMVR,2016-06-30,2016-11-10
B4QMVR,2016-09-30,2016-11-10
B4QMVR,2016-12-31,2017-06-09
B4QMVR,2017-03-31,2017-06-09
B4QMVR,2017-12-31,2018-06-20
B4QMVR,2018-06-30,2018-11-15
B4QMVR,2018-09-30,2018-11-15
B4T7HX,2017-12-31,2018-03-20
B4T7HX,2018-06-30,2018-09-26
B4T7HX,2018-12-31,2019-03-20
B4T7HX,2019-06-30,2019-09-17
B4TM39,2018-12-31,2019-05-24
B4TM39,2019-06-30,2019-10-01
B4TWTW,2015-06-30,2015-07-30
B4TWTW,2015-09-30,2015-11-16
B4WFW7,2017-03-31,2017-06-01
B4WFW7,2019-03-31,2019-05-24
B4WFW7,2019-09-30,2019-11-28
B4WHFN,2017-03-31,2017-05-04
B4WHFN,2017-06-30,2017-07-28
B4WHFN,2017-09-30,2017-11-14
B4WHFN,2017-12-31,2018-03-07
B4WHFN,2018-03-31,2018-05-04
B4WHFN,2018-06-30,2018-07-31
B4WHFN,2019-09-30,2019-11-07
B4X1RC,2016-06-30,2016-09-21
B4X1RC,2016-12-31,2017-03-22
B4X1RC,2017-06-30,2017-09-13
B4X1RC,2017-12-31,2018-03-14
B4X1RC,2018-06-30,2018-09-19
B4X1RC,2018-12-31,2019-04-05
B4X1RC,2019-06-30,2019-08-01
B4X1RC,2019-12-31,2020-03-18
B4Y023,2019-09-30,2019-12-09
B4YC9W,2012-09-30,2012-11-08
B4YC9W,2012-12-31,2013-03-06
B4YC9W,2013-09-30,2013-11-07
B4YC9W,2013-12-31,2014-03-06
B4YC9W,2014-03-31,2014-05-08
B4YC9W,2014-06-30,2014-07-31
B4YC9W,2014-09-30,2014-11-07
B4YC9W,2014-12-31,2015-02-26
B4YC9W,2015-03-31,2015-05-12
B4YC9W,2015-06-30,2015-07-31
B4YC9W,2015-09-30,2015-11-12
B4YC9W,2015-12-31,2016-03-10
B4YC9W,2016-03-31,2016-08-05
B4YC9W,2016-06-30,2016-08-08
B4YC9W,2016-09-30,2016-11-10
B4YC9W,2016-12-31,2017-03-02
B4YC9W,2017-03-31,2017-05-04
B4YC9W,2017-06-30,2017-08-03
B4YC9W,2017-09-30,2017-11-09
B4YC9W,2017-12-31,2018-03-07
B4YCDF,2012-09-30,2012-11-14
B4YCDF,2013-03-31,2013-05-17
B4YCDF,2013-09-30,2013-11-13
B4YCDF,2014-03-31,2014-05-16
B4YCDF,2014-09-30,2014-11-12
B4YCDF,2015-03-31,2015-05-15
B4YCDF,2015-09-30,2015-11-12
B4YCDF,2016-03-31,2016-05-13
B4YCDF,2016-09-30,2016-11-16
B4YCDF,2017-03-31,2017-05-11
B4YCDF,2017-09-30,2017-11-16
B4YCDF,2018-03-31,2018-05-25
B4YCDF,2018-09-30,2018-11-22
B4YCDF,2019-03-31,2019-05-24
B4YCDF,2019-09-30,2019-11-18
B4YZN3,2016-12-31,2017-02-27
B4YZN3,2017-06-30,2017-08-01
B4YZN3,2017-12-31,2018-02-28
B4YZN3,2018-06-30,2018-08-01
B4YZN3,2018-12-31,2019-03-04
B4YZN3,2019-06-30,2019-08-02
B52B4V,2012-09-30,2012-11-01
B52B4V,2013-06-30,2013-08-01
B53P20,2016-06-30,2016-07-28
B53P20,2016-12-31,2017-02-27
B53P20,2017-06-30,2017-07-27
B53P20,2017-12-31,2018-02-28
B53P20,2018-06-30,2018-07-30
B53P20,2018-12-31,2019-03-04
B53P20,2019-06-30,2019-07-31
B53P20,2019-12-31,2020-03-02
B543NN,2014-12-31,2015-03-18
B543NN,2015-03-31,2015-05-01
B543NN,2015-06-30,2015-08-21
B543NN,2015-09-30,2015-10-30
B54C01,2014-12-31,2015-03-13
B54C01,2015-06-30,2015-08-14
B54C01,2015-12-31,2016-03-11
B54C01,2016-06-30,2016-08-12
B54C01,2016-09-30,2016-11-11
B54C01,2016-12-31,2017-03-17
B54C01,2017-03-31,2017-05-10
B54C01,2017-06-30,2017-08-16
B54C01,2017-09-30,2017-11-16
B54C01,2017-12-31,2018-03-16
B54C01,2018-06-30,2018-08-15
B54C01,2018-09-30,2018-11-16
B54C01,2018-12-31,2019-03-15
B54C01,2019-06-30,2019-08-16
B54C01,2019-09-30,2019-11-15
B54C01,2019-12-31,2020-03-13
B55Q3P,2014-06-30,2014-08-06
B55Q3P,2014-12-31,2015-03-06
B55Q3P,2015-06-30,2015-08-07
B55Q3P,2015-12-31,2016-03-04
B55Q3P,2016-06-30,2016-07-29
B55Q3P,2016-12-31,2017-03-31
B55Q3P,2017-06-30,2017-08-02
B55Q3P,2017-12-31,2018-03-23
B56RD6,2013-10-31,2013-12-25
B56RD6,2014-04-30,2014-05-01
B573M1,2015-02-28,2015-04-10
B573M1,2015-11-30,2016-01-15
B573M1,2016-11-30,2017-01-12
B573M1,2017-02-28,2017-04-07
B573M1,2017-05-31,2017-07-06
B573M1,2017-08-31,2017-10-26
B573M1,2017-11-30,2018-01-15
B573M1,2018-02-28,2018-04-12
B573M1,2018-05-31,2018-06-29
B573M1,2019-05-31,2019-06-27
B573M1,2019-08-31,2019-10-11
B574ZG,2014-12-31,2015-02-25
B574ZG,2015-06-30,2015-08-12
B574ZG,2015-12-31,2016-02-25
B574ZG,2016-06-30,2016-08-18
B580MF,2017-03-31,2017-09-22
B580MF,2017-06-30,2017-09-22
B580MF,2017-09-30,2018-04-11
B580MF,2017-12-31,2018-04-11
B580MF,2018-03-31,2018-09-21
B580MF,2018-06-30,2018-09-21
B580MF,2018-09-30,2019-03-29
B580MF,2018-12-31,2019-03-29
B580MF,2019-03-31,2019-09-23
B580MF,2019-06-30,2019-09-23
B580MF,2019-09-30,2020-03-20
B580MF,2019-12-31,2020-03-20
B58C6H,2012-09-30,2012-10-31
B58C6H,2012-12-31,2013-02-05
B58C6H,2013-03-31,2013-05-08
B58C6H,2013-06-30,2013-08-01
B58C6H,2013-09-30,2013-11-07
B58C6H,2013-12-31,2014-02-07
B58C6H,2014-03-31,2014-05-09
B58C6H,2014-06-30,2014-08-01
B58C6H,2014-09-30,2014-11-07
B58C6H,2014-12-31,2015-02-13
B58C6H,2015-03-31,2015-05-06
B58C6H,2015-06-30,2015-07-30
B58C6H,2015-09-30,2015-11-09
B58C6H,2015-12-31,2016-02-12
B58C6H,2016-03-31,2016-05-05
B58C6H,2016-06-30,2016-07-29
B58C6H,2016-09-30,2016-11-09
B58C6H,2016-12-31,2017-02-13
B58C6H,2017-03-31,2017-05-12
B58C6H,2017-06-30,2017-07-27
B58C6H,2017-09-30,2017-11-09
B58C6H,2017-12-31,2018-01-31
B58C6H,2018-03-31,2018-05-10
B58C6H,2018-06-30,2018-08-01
B58C6H,2018-09-30,2018-10-31
B58C6H,2019-06-30,2019-08-01
B58C6H,2019-09-30,2019-11-07
B58C6H,2019-12-31,2020-02-06
B58D4C,2012-06-30,2012-08-31
B58D4C,2012-12-31,2013-03-22
B58D4C,2013-06-30,2013-08-29
B58D4C,2013-12-31,2014-03-27
B58D4C,2014-06-30,2014-08-28
B58D4C,2014-12-31,2015-04-22
B58D4C,2015-06-30,2015-08-28
B58DQJ,2012-12-31,2013-02-11
B58DQJ,2013-03-31,2013-04-18
B58DQJ,2013-06-30,2013-07-18
B58DQJ,2013-09-30,2013-10-22
B58DQJ,2013-12-31,2014-02-05
B58DQJ,2014-03-31,2014-04-25
B58DQJ,2014-06-30,2014-07-17
B58DQJ,2014-09-30,2014-10-23
B58DQJ,2014-12-31,2015-01-29
B58DQJ,2015-03-31,2015-04-22
B58DQJ,2015-06-30,2015-07-17
B58DQJ,2015-12-31,2016-01-28
B58DQJ,2016-03-31,2016-04-20
B58DQJ,2016-06-30,2016-07-15
B58DQJ,2018-03-31,2018-04-23
B59DTF,2015-06-30,2015-07-28
B59DTF,2015-09-30,2015-11-04
B59DTF,2015-12-31,2016-04-08
B59DTF,2017-09-30,2018-03-15
B59DTF,2017-12-31,2018-03-15
B59DTF,2018-03-31,2018-09-10
B59DTF,2018-06-30,2018-09-10
B59DTF,2018-09-30,2018-10-31
B59DTF,2018-12-31,2019-03-07
B59DTF,2019-03-31,2019-05-27
B59DTF,2019-06-30,2019-08-02
B59DTF,2019-09-30,2020-01-31
B59DTF,2019-12-31,2020-03-06
B5BLGL,2015-09-30,2015-10-26
B5BLGL,2015-12-31,2016-01-27
B5BLGL,2016-06-30,2016-07-18
B5BLGL,2016-09-30,2016-10-20
B5BLGL,2016-12-31,2017-01-25
B5BLGL,2017-03-31,2017-04-25
B5BLGL,2017-06-30,2017-07-18
B5BLGL,2017-09-30,2017-10-19
B5BLGL,2017-12-31,2018-01-26
B5BLGL,2018-03-31,2018-04-23
B5BLGL,2018-06-30,2018-07-17
B5BLGL,2018-09-30,2018-10-19
B5BLGL,2018-12-31,2019-01-28
B5BLGL,2019-03-31,2019-04-18
B5BLGL,2019-06-30,2019-07-16
B5BLGL,2019-12-31,2020-01-29
B5BLXT,2012-09-30,2012-11-01
B5BLXT,2012-12-31,2013-06-03
B5BLXT,2013-12-31,2014-03-31
B5BLXT,2014-03-31,2014-08-29
B5BR90,2018-09-30,2018-11-14
B5KKT9,2013-09-30,2013-11-08
B5KKT9,2014-09-30,2014-11-07
B5KKT9,2015-03-31,2015-05-21
B5KKT9,2015-09-30,2015-11-06
B5NR1S,2014-12-31,2015-03-12
B5NR1S,2015-06-30,2015-09-16
B5NR1S,2015-12-31,2016-03-11
B5NR1S,2016-06-30,2016-09-13
B5NR1S,2016-12-31,2017-03-10
B5NR1S,2018-12-31,2019-03-19
B5NR1S,2019-06-30,2019-08-01
B5P7L4,2013-06-30,2013-08-23
B5P7L4,2013-12-31,2014-03-19
B5P7L4,2015-09-30,2015-11-11
B5P7L4,2015-12-31,2016-03-10
B5P7L4,2016-03-31,2016-05-12
B5P7L4,2016-06-30,2016-08-01
B5P7L4,2016-12-31,2017-02-15
B5P7L4,2018-03-31,2018-04-27
B5P7L4,2019-06-30,2019-10-02
B5P7L4,2019-09-30,2019-10-31
B5SJJD,2012-06-30,2012-08-31
B5SJJD,2012-12-31,2013-03-07
B5SJJD,2013-06-30,2013-08-30
B5SJJD,2013-12-31,2014-03-20
B5SJJD,2014-06-30,2014-08-28
B5SJJD,2014-12-31,2015-03-19
B5SJJD,2015-06-30,2015-08-27
B5SJJD,2015-12-31,2016-03-17
B5SJJD,2016-06-30,2016-08-24
B5TQ1L,2018-06-30,2018-08-20
B5TQ1L,2018-09-30,2018-11-09
B5TQ1L,2018-12-31,2019-02-27
B5TQ1L,2019-03-31,2019-05-30
B5VQMV,2015-12-31,2016-04-26
B5VQMV,2016-06-30,2016-08-03
B5VQMV,2016-12-31,2017-03-24
B5VQMV,2017-06-30,2017-09-15
B5VQMV,2017-12-31,2018-03-12
B5VQMV,2018-06-30,2018-09-14
B5VQMV,2018-12-31,2019-03-06
B5VQMV,2019-06-30,2019-08-16
B5VQMV,2019-12-31,2020-03-06
B5VSTM,2013-09-30,2013-10-16
B5VSTM,2013-12-31,2014-04-29
B60BD2,2013-04-30,2013-07-12
B60BD2,2014-04-30,2014-07-11
B60BD2,2014-10-31,2014-12-12
B60BD2,2015-04-30,2015-07-10
B60BD2,2015-10-31,2015-12-17
B60BD2,2016-04-30,2016-07-15
B60BD2,2017-04-30,2017-07-04
B60BD2,2017-10-31,2018-01-11
B60BD2,2018-04-30,2018-07-06
B60BD2,2018-10-31,2018-12-13
B60BD2,2019-04-30,2019-07-11
B60BD2,2019-10-31,2019-12-13
B61D1Y,2015-12-31,2016-03-17
B61D1Y,2016-06-30,2016-09-05
B61D1Y,2016-12-31,2017-03-17
B61D1Y,2018-12-31,2019-03-21
B61D2N,2013-03-31,2013-04-19
B61D2N,2013-06-30,2013-07-31
B61D2N,2013-09-30,2013-10-31
B61D2N,2015-12-31,2016-02-16
B61D2N,2016-12-31,2017-02-15
B61D2N,2017-03-31,2017-04-21
B61D2N,2017-06-30,2017-07-24
B61D2N,2017-09-30,2017-10-23
B61D2N,2017-12-31,2018-02-13
B61D2N,2018-03-31,2018-04-20
B61D2N,2018-06-30,2018-07-23
B61D2N,2018-09-30,2018-10-22
B61D2N,2018-12-31,2019-01-22
B61D2N,2019-03-31,2019-04-26
B61G9L,2012-09-30,2012-11-29
B61G9L,2014-03-31,2014-06-18
B61QPN,2016-06-30,2016-08-05
B61QPN,2016-09-30,2016-10-31
B61QPN,2016-12-31,2017-02-10
B61QPN,2017-03-31,2017-05-01
B61QPN,2017-06-30,2017-08-07
B61QPN,2017-09-30,2017-10-27
B61QPN,2017-12-31,2018-02-14
B61QPN,2018-03-31,2018-04-26
B61QPN,2018-06-30,2018-08-06
B61QPN,2018-12-31,2019-02-13
B61TVQ,2015-12-31,2016-03-16
B61TVQ,2016-06-30,2016-07-29
B61TVQ,2016-12-31,2017-03-02
B61TVQ,2018-12-31,2019-03-01
B61TVQ,2019-06-30,2019-07-26
B61TVQ,2019-12-31,2020-02-28
B62G1B,2012-09-30,2012-10-18
B62G1B,2012-12-31,2013-02-14
B62G1B,2013-03-31,2013-04-17
B62G1B,2013-12-31,2014-02-13
B62G1B,2014-03-31,2014-04-16
B62G1B,2014-06-30,2014-07-25
B62G1B,2014-09-30,2014-10-16
B62G1B,2014-12-31,2015-02-13
B62G1B,2015-06-30,2015-07-27
B62G1B,2015-12-31,2016-02-12
B62G1B,2016-06-30,2016-07-25
B62G1B,2016-12-31,2017-02-24
B62G1B,2017-06-30,2017-07-26
B62G1B,2017-12-31,2018-02-21
B62G1B,2018-06-30,2018-07-25
B62G1B,2018-12-31,2019-02-25
B62G1B,2019-06-30,2019-07-24
B62G9D,2014-06-30,2014-08-04
B62G9D,2015-06-30,2015-07-30
B62G9D,2015-12-31,2016-02-25
B62G9D,2016-06-30,2016-07-27
B62G9D,2016-12-31,2017-02-23
B62G9D,2017-06-30,2017-07-24
B62G9D,2017-12-31,2018-02-22
B62G9D,2018-06-30,2018-07-26
B62G9D,2018-12-31,2019-02-28
B62G9D,2019-06-30,2019-07-26
B62G9D,2019-12-31,2020-02-27
B635TG,2012-06-30,2012-08-15
B635TG,2012-12-31,2013-03-28
B635TG,2013-06-30,2013-08-14
B635TG,2013-12-31,2014-03-27
B635TG,2014-06-30,2014-08-14
B635TG,2014-12-31,2015-03-20
B635TG,2015-06-30,2015-08-20
B635TG,2015-12-31,2016-03-18
B635TG,2016-06-30,2016-09-09
B635TG,2016-12-31,2017-03-22
B635TG,2017-06-30,2017-09-08
B635TG,2017-12-31,2018-03-21
B635TG,2018-06-30,2018-09-10
B635TG,2018-12-31,2019-03-22
B63DG2,2017-06-30,2017-09-01
B63H84,2015-06-30,2015-07-31
B63H84,2015-12-31,2016-02-15
B63H84,2016-12-31,2017-02-15
B63H84,2017-06-30,2017-08-02
B63QSB,2012-06-30,2012-08-08
B63QSB,2012-12-31,2013-03-21
B63QSB,2013-06-30,2013-08-07
B63QSB,2013-12-31,2014-02-27
B63QSB,2014-06-30,2014-07-31
B63QSB,2014-12-31,2015-03-05
B63QSB,2015-06-30,2015-07-30
B63QSB,2015-12-31,2016-03-02
B63QSB,2016-06-30,2016-08-03
B63QSB,2016-12-31,2017-03-01
B63QSB,2017-06-30,2017-08-02
B63QSB,2017-12-31,2018-02-28
B63QSB,2018-06-30,2018-08-01
B63QSB,2018-12-31,2019-03-08
B63QSB,2019-06-30,2019-07-31
B63QSB,2019-12-31,2020-03-04
B64NSP,2012-06-30,2012-08-24
B64NSP,2013-06-30,2013-08-23
B64NSP,2013-12-31,2014-02-28
B64NSP,2014-06-30,2014-08-22
B64NSP,2019-06-30,2019-08-22
B64NSP,2019-12-31,2020-03-12
B6632T,2016-12-31,2017-02-28
B6632T,2017-03-31,2017-05-24
B6632T,2017-06-30,2017-08-23
B6632T,2017-09-30,2017-11-15
B6632T,2017-12-31,2018-02-21
B6632T,2019-09-30,2019-11-06
B6684H,2013-12-31,2014-05-26
B6684H,2014-06-30,2014-09-16
B681D6,2016-09-30,2016-12-02
B681D6,2016-12-31,2017-04-13
B681D6,2017-12-31,2018-04-27
B681D6,2018-03-31,
B6R2RH,2017-06-30,2017-07-27
B6R2RH,2017-09-30,2017-10-20
B6R2RH,2017-12-31,2018-03-28
B6T5S4,2013-12-31,2014-04-01
B6T5S4,2016-06-30,2016-08-25
B6T5S4,2016-12-31,2017-03-16
B6T5S4,2018-06-30,2018-08-22
B6TKHP,2018-12-31,2019-03-29
B6TKHP,2019-06-30,2019-08-08
B6W45X,2012-06-30,2012-09-28
B6W45X,2012-12-31,2013-07-01
B6WVD7,2013-07-31,2013-10-16
B6WVD7,2014-07-31,2014-10-29
B6WVD7,2015-01-31,2015-04-22
B6WVD7,2015-07-31,2015-10-28
B6WVD7,2016-01-31,2016-04-20
B6XZKY,2012-07-31,2012-09-25
B6XZKY,2016-07-31,2016-08-03
B6XZKY,2017-01-31,2017-03-29
B6XZKY,2017-07-31,2017-09-27
B6XZKY,2018-01-31,2018-03-28
B6XZKY,2018-07-31,2018-09-26
B6XZKY,2019-01-31,2019-03-27
B6XZKY,2019-07-31,2019-09-25
B6Y3DV,2018-06-30,2018-09-26
B6Y3DV,2018-12-31,2019-04-25
B6Y3DV,2019-06-30,2019-09-26
B71N6K,2013-03-31,2013-04-19
B71N6K,2013-06-30,2013-08-30
B71N6K,2013-09-30,2014-04-10
B71N6K,2013-12-31,2014-04-10
B71N6K,2014-06-30,2014-08-29
B74CDH,2012-06-30,2012-08-29
B74CDH,2012-12-31,2013-03-20
B74CDH,2013-12-31,2014-03-19
B74CDH,2014-12-31,2015-03-11
B74CDH,2016-12-31,2017-03-09
B74CDH,2017-06-30,2017-08-23
B74CDH,2017-12-31,2018-03-14
B74CDH,2018-06-30,2018-09-12
B74CDH,2018-12-31,2019-03-13
B74CDH,2019-06-30,2019-09-11
B74CDH,2019-12-31,2020-03-11
B74FSG,2018-06-30,2018-08-29
B78GKC,2015-09-30,2015-11-13
B798FW,2012-09-30,2012-10-26
B798FW,2013-03-31,2013-04-26
B798FW,2013-06-30,2013-08-12
B798FW,2014-03-31,2014-04-25
B798FW,2016-09-30,2016-10-27
B798FW,2016-12-31,2017-01-19
B798FW,2017-03-31,2017-04-27
B798FW,2017-06-30,2017-08-14
B798FW,2017-09-30,2017-10-26
B798FW,2017-12-31,2018-02-08
B798FW,2018-03-31,2018-04-26
B798FW,2018-06-30,2018-08-13
B798FW,2018-09-30,2018-10-25
B798FW,2018-12-31,2019-01-25
B798FW,2019-03-31,2019-04-25
B798FW,2019-06-30,2019-08-09
B798FW,2019-09-30,2019-10-24
B798FW,2019-12-31,2020-01-24
B7CQ3K,2015-12-31,2016-06-09
B7CQ3K,2016-03-31,2016-09-12
B7CQ3K,2016-06-30,2016-09-12
B7F0DW,2015-03-31,2015-05-28
B7F0DW,2015-06-30,2015-08-24
B7F0DW,2019-03-31,2019-05-31
B7FC07,2018-09-30,2019-03-08
B7FC07,2018-12-31,2019-03-08
B7FC07,2019-03-31,2019-08-23
B7FC07,2019-06-30,2019-08-23
B7K6D1,2013-12-31,2014-03-11
B7K6D1,2014-03-31,2014-05-13
B7K6D1,2014-06-30,2014-08-28
B7K6D1,2014-09-30,2014-11-12
B7K6D1,2014-12-31,2015-03-11
B7K6D1,2015-03-31,2015-05-13
B7K6D1,2015-06-30,2015-08-27
B7K6D1,2015-09-30,2015-11-11
B7K6D1,2015-12-31,2016-03-11
B7K6D1,2016-06-30,2016-07-15
B7K6D1,2016-09-30,2016-11-14
B7K6D1,2017-03-31,2017-05-11
B7K6D1,2017-06-30,2017-08-30
B7K6D1,2017-09-30,2017-11-15
B7K6D1,2018-03-31,2018-05-11
B7K6D1,2018-06-30,2018-07-16
